time,seconds_elapsed,accel_z,accel_y,accel_x,gyro_z,gyro_y,gyro_x,label
1.72E+18,5.204684814,-0.8284368515,-0.9329283237,-1.220724106,0.4900522232,0.6504759789,-0.7708128691,eating
1.72E+18,5.214675049,-0.9041032791,-1.27265501,-1.354417324,0.5480827093,0.8276216984,-0.9180271029,eating
1.72E+18,5.224665039,-0.9031157494,-1.626530886,-1.530767679,0.591452837,0.9766684175,-1.044472456,eating
1.72E+18,5.234655273,-0.8480563164,-1.974617243,-1.491267204,0.604891479,1.109833121,-1.145262241,eating
1.72E+18,5.244645264,-0.8418688774,-2.11762619,-1.384227991,0.6000047326,1.257658124,-1.222839832,eating
1.72E+18,5.254635498,-0.9517807961,-2.098035336,-1.356103659,0.6091674566,1.448242545,-1.302250028,eating
1.72E+18,5.264625732,-1.147213459,-2.057224512,-1.449361563,0.6421532035,1.701133251,-1.410980821,eating
1.72E+18,5.274615723,-1.3363657,-2.115066051,-1.481068611,0.691631794,2.016941309,-1.554529905,eating
1.72E+18,5.284605957,-1.430670261,-2.28482914,-1.376054764,0.7533273697,2.368178368,-1.717015266,eating
1.72E+18,5.294596191,-1.562679291,-2.301706553,-1.432510853,0.8205205798,2.741482496,-1.88194406,eating
1.72E+18,5.304586182,-1.741810322,-2.272880793,-1.483925819,0.8638907075,3.120207787,-2.043818474,eating
1.72E+18,5.314576416,-1.725300312,-2.049368858,-1.410900593,0.9115368128,3.421355486,-2.228905201,eating
1.72E+18,5.324566406,-1.823455334,-2.117346287,-1.46171999,0.9359707236,3.658364296,-2.447588682,eating
1.72E+18,5.334556641,-2.044115067,-2.107379913,-1.639932632,0.9048175216,3.955235958,-2.673602104,eating
1.72E+18,5.344546875,-2.278062105,-2.028141975,-1.886286259,0.8620582223,4.329074383,-2.923438549,eating
1.72E+18,5.354536865,-2.442051649,-2.217432499,-2.179619789,0.805249393,4.762775898,-3.202595711,eating
1.72E+18,5.3645271,-2.513775587,-2.584416628,-2.628616333,0.7191199064,5.217857361,-3.495268106,eating
1.72E+18,5.374517334,-2.243693829,-2.697866917,-3.180929184,0.6775823236,5.547180176,-3.792139769,eating
1.72E+18,5.384507324,-1.903382897,-3.271431208,-3.31661129,0.6678087711,5.680345058,-4.048695564,eating
1.72E+18,5.394497559,-1.592513919,-3.63516283,-3.407940865,0.6513158679,5.613762856,-4.187968731,eating
1.72E+18,5.404487793,-1.40729022,-3.64185977,-3.354247093,0.6317687631,5.344302654,-4.175140858,eating
1.72E+18,5.414477783,-1.405073643,-3.556874275,-2.924166203,0.6103891134,4.968631744,-4.035867691,eating
1.72E+18,5.424468018,-1.577144861,-3.380421162,-2.582540989,0.605502367,4.536151886,-3.87277174,eating
1.72E+18,5.434458008,-1.718065739,-3.217817783,-2.296454906,0.6085565686,4.054804325,-3.77381444,eating
1.72E+18,5.444448242,-2.039106131,-3.038483381,-2.177894115,0.591452837,3.629654408,-3.765262604,eating
1.72E+18,5.454438477,-2.458071709,-3.209668159,-1.963240147,0.5181511641,3.340112925,-3.833066463,eating
1.72E+18,5.464428467,-2.648175955,-3.567800045,-1.626842022,0.3831539452,3.146474123,-3.924082756,eating
1.72E+18,5.474418701,-2.631361008,-3.572438955,-1.456364632,0.1974563748,3.010255337,-3.986999989,eating
1.72E+18,5.484408936,-2.451046944,-3.620442152,-1.763771534,0.03069507517,2.837996483,-4.017542362,eating
1.72E+18,5.494398926,-2.138221025,-3.9903965,-2.269593239,-0.07070557028,2.591137648,-4.010212421,eating
1.72E+18,5.50438916,-1.619511366,-4.275062084,-2.447085381,-0.1311794519,2.305871964,-3.908811569,eating
1.72E+18,5.51437915,-1.075635433,-4.174240589,-2.29127121,-0.1659977436,2.026103973,-3.690739155,eating
1.72E+18,5.524369385,-0.582930088,-4.008068085,-2.054662704,-0.1507265568,1.82208097,-3.417079449,eating
1.72E+18,5.534359619,-0.00723695755,-3.866281271,-1.959492683,-0.04077405483,1.6766994,-3.177551031,eating
1.72E+18,5.544349609,0.3521909714,-3.785486698,-1.786476135,0.1589729935,1.548421502,-3.023617506,eating
1.72E+18,5.554339844,0.4785695076,-3.568207264,-1.622438431,0.4118637741,1.487947583,-2.944818258,eating
1.72E+18,5.564330078,0.5502209663,-3.048894405,-1.473640919,0.6867450476,1.52826345,-2.917941093,eating
1.72E+18,5.574320068,0.6939506531,-2.66932416,-1.303320885,0.9390249252,1.58812654,-2.940542459,eating
1.72E+18,5.584310303,0.4379143715,-2.611892223,-1.237071514,1.086849928,1.668758392,-2.985744953,eating
1.72E+18,5.594300537,0.529604435,-2.361363888,-1.000658989,1.128998399,1.677310228,-3.010789871,eating
1.72E+18,5.604290527,0.8614816666,-2.150570154,-0.486946106,1.105786204,1.550864816,-2.986355782,eating
1.72E+18,5.614280762,1.044313431,-1.85219276,0.07566070557,1.042868972,1.376162529,-2.947261572,eating
1.72E+18,5.624270752,1.277911663,-1.685331225,0.6414055824,0.9298622608,1.237500191,-2.941153288,eating
1.72E+18,5.634260986,1.468958378,-1.483486414,1.166661263,0.7551599145,1.232613444,-2.981469154,eating
1.72E+18,5.644251221,1.408156872,-1.744212389,1.159831047,0.4876088202,1.399985552,-3.057825089,eating
1.72E+18,5.654241211,2.740124702,-1.31265831,1.35093689,0.3055763543,1.362112999,-3.189768076,eating
1.72E+18,5.664231445,3.807061672,-1.362489223,1.232429504,0.2793098986,1.015151739,-3.295444489,eating
1.72E+18,5.67422168,4.446752548,-1.544106007,0.8228216171,0.3293993771,0.5710658431,-3.245355129,eating
1.72E+18,5.68421167,4.742682934,-1.97872448,0.3859214783,0.3330644667,0.1379751265,-2.991853476,eating
1.72E+18,5.694201904,5.021147728,-1.975774407,0.2268810272,0.3361186981,-0.2988570333,-2.619847536,eating
1.72E+18,5.704191895,4.720057487,-1.725508928,0.3118028641,0.38498649,-0.6366555691,-2.244176388,eating
1.72E+18,5.714182129,3.993213177,-1.260015845,0.6618032455,0.4271349311,-0.71423316,-1.968073487,eating
1.72E+18,5.724172363,3.223809242,-0.7722141147,0.8156599998,0.4485146105,-0.5242596865,-1.886219978,eating
1.72E+18,5.734162354,2.78472805,-0.5096749663,1.136196613,0.4393518865,-0.173633337,-1.971738577,eating
1.72E+18,5.744152588,2.511828899,-0.128606379,1.444106579,0.3886515796,0.2534252703,-2.180037498,eating
1.72E+18,5.754142822,2.636735439,-0.03792405128,1.135649681,0.2823641598,0.6297071576,-2.461027145,eating
1.72E+18,5.764132813,2.969079494,-0.2311248779,0.57467556,0.1504211426,0.8062420487,-2.706587791,eating
1.72E+18,5.774123047,3.611504078,-0.3159211874,0.04855060577,0.01969982497,0.7286643982,-2.817151308,eating
1.72E+18,5.784113037,4.36899519,-0.6909554005,-0.4653530121,-0.09086353332,0.4110238552,-2.72430253,eating
1.72E+18,5.794103271,5.216315269,-1.067847371,-0.7050337791,-0.1433963925,-0.05696150661,-2.408494473,eating
1.72E+18,5.804093506,5.686373711,-1.283631802,-0.8149032593,-0.1220167428,-0.5548020005,-1.911264658,eating
1.72E+18,5.814083496,5.556535244,-1.438693047,-0.605784893,-0.04321744293,-1.001942158,-1.33340323,eating
1.72E+18,5.82407373,4.937889099,-0.8561737537,-0.04744577408,0.07101099193,-1.236507535,-0.8318976164,eating
1.72E+18,5.834063965,4.331299305,0.04421234131,0.359099865,0.1644706279,-1.143658757,-0.644367516,eating
1.72E+18,5.844053955,4.448631287,0.9080345631,0.5211291313,0.1968455315,-0.8547280431,-0.8147938848,eating
1.72E+18,5.854044189,5.370481014,1.706729054,0.885281086,0.2139492482,-0.5279247165,-1.140375495,eating
1.72E+18,5.864034424,7.001644611,2.33700037,1.444775581,0.2463241518,-0.364828527,-1.408537388,eating
1.72E+18,5.874024414,9.050121307,2.523841858,2.644679546,0.2060082406,-0.4350759685,-1.489780068,eating
1.72E+18,5.884014648,10.95434189,1.747741222,4.289716721,-0.05787777901,-0.5596888065,-1.289422154,eating
1.72E+18,5.894004883,11.19916725,0.4828970432,4.578789234,-0.498298645,-0.489441365,-0.743935585,eating
1.72E+18,5.903994873,9.233365059,-0.7363004684,2.351685524,-0.6993437409,-0.1687465608,-0.07925742865,eating
1.72E+18,5.913985107,6.956952572,-1.269689083,0.01309156418,-0.4701996744,0.1617981642,0.3617742956,eating
1.72E+18,5.923975098,4.947303772,-0.9530563354,-1.120605946,-0.169051975,0.3957526684,0.569462359,eating
1.72E+18,5.933965576,3.362123966,-0.2935771942,-1.061136723,-0.07437065244,0.5105919242,0.6952968836,eating
1.72E+18,5.943955811,2.139568329,0.04407405853,-0.9129357338,-0.1495048702,0.4366794229,0.7948650122,eating
1.72E+18,5.953945557,0.8978834152,0.06327986717,-1.301246166,-0.260068208,0.212498486,0.8583931327,eating
1.72E+18,5.963935791,-0.1478133202,0.05711913109,-1.912434101,-0.3290939629,-0.03374931216,0.8797727823,eating
1.72E+18,5.973925781,-0.8672065735,0.2795879841,-2.36579895,-0.3596363366,-0.2182251811,0.8583931327,eating
1.72E+18,5.98391626,-1.78570652,-0.2757296562,-2.216012478,-0.373685807,-0.3868190348,0.7569924593,eating
1.72E+18,5.993906494,-1.892401695,-0.1573703289,-2.262831688,-0.3565820754,-0.40270105,0.6177192926,eating
1.72E+18,6.00389624,-2.038184643,-0.1362378597,-2.214948177,-0.3138227761,-0.2951919436,0.471726805,eating
1.72E+18,6.013886475,-1.97783041,-0.2575268745,-2.110258102,-0.2551814318,-0.1479777545,0.3416163325,eating
1.72E+18,6.023876953,-1.701721191,-0.455009222,-1.947741985,-0.1745496094,-0.02336490713,0.24693501,eating
1.72E+18,6.033866943,-1.394405365,-0.6690437794,-1.77624464,-0.07131642103,0.04749337584,0.2121167034,eating
1.72E+18,6.043857178,-1.107981205,-0.6304231882,-1.447696686,0.02214321308,0.05299099907,0.24693501,eating
1.72E+18,6.053846924,-0.919760704,-0.5924614668,-1.12304306,0.08872556686,-0.01053711493,0.3184041381,eating
1.72E+18,6.063837402,-0.9182677269,-0.5418909788,-0.8166131973,0.1333174109,-0.1021642014,0.3843756318,eating
1.72E+18,6.073827637,-0.9782681465,-0.4338997602,-0.5260167122,0.1608055383,-0.1895153672,0.4075878263,eating
1.72E+18,6.083817627,-1.039189339,-0.1817566156,-0.3393292427,0.1718007922,-0.2689255178,0.3678827584,eating
1.72E+18,6.093807861,-0.9976658821,-0.02718913555,-0.01271009445,0.1626380831,-0.3434488773,0.2768665254,eating
1.72E+18,6.103798096,-0.7080979347,0.04057753086,0.5031385422,0.1217113137,-0.4173613787,0.1754658818,eating
1.72E+18,6.113788086,-0.2769908905,0.1666790247,0.9427318573,0.0545181185,-0.4839437306,0.09361234307,eating
1.72E+18,6.12377832,0.2346496582,0.1984351873,1.287691116,-0.007788302377,-0.5450284481,0.04596625641,eating
1.72E+18,6.133768555,0.7179322243,0.02371263504,1.59862566,-0.05787777901,-0.5651864409,0.04657710344,eating
1.72E+18,6.143758545,1.095556736,-0.1877555847,1.451368809,-0.06581879407,-0.513875246,0.09422318637,eating
1.72E+18,6.153748779,1.353678703,-0.1505023241,1.44230938,-0.01389677543,-0.4338542521,0.1498102844,eating
1.72E+18,6.16373877,1.453044415,-0.2964792252,1.492389679,-0.0004581354442,-0.3403946459,0.2243336588,eating
1.72E+18,6.173729004,1.265779495,-0.4253659248,1.314958572,-0.03710897267,-0.2310529798,0.3300102353,eating
1.72E+18,6.183719238,0.8352651596,-0.3829231262,0.8540534973,-0.0560452342,-0.1504211426,0.4320217371,eating
1.72E+18,6.193709229,0.33618927,-0.3078249693,0.4416422844,-0.05238015205,-0.08628217876,0.4815003574,eating
1.72E+18,6.203699463,-0.05180120468,-0.1723875999,0.1165571213,-0.05421269313,-0.04535540938,0.4668400288,eating
1.72E+18,6.213689697,-0.3139600754,-0.01814770699,-0.06908464432,-0.06948387623,-0.03985778242,0.4143071473,eating
1.72E+18,6.223679688,-0.4333591461,0.1121762991,-0.1566066742,-0.09452861547,-0.07345438004,0.3471139669,eating
1.72E+18,6.233669922,-0.451128006,0.165471673,-0.2010974884,-0.1317902952,-0.1388150454,0.2768665254,eating
1.72E+18,6.243659912,-0.4224233627,0.1642290354,-0.2436418533,-0.1794363856,-0.2078407854,0.2194468826,eating
1.72E+18,6.253650146,-0.3046679497,0.1475135088,-0.2199215889,-0.220363155,-0.2457133085,0.1937913001,eating
1.72E+18,6.263640381,-0.2207784653,0.0582306385,-0.2677907944,-0.2374668717,-0.2414373755,0.1901262105,eating
1.72E+18,6.273630371,-0.1859583855,0.002178311348,-0.1951236725,-0.2386885732,-0.1913478971,0.1950129867,eating
1.72E+18,6.283620605,-0.2234148979,0.08268547058,-0.1938090324,-0.231358394,-0.1149920002,0.1980672181,eating
1.72E+18,6.29361084,-0.2962474823,0.1698180437,-0.3238887787,-0.2112004459,-0.04902049154,0.1882936656,eating
1.72E+18,6.30360083,-0.3349819183,0.2120181322,-0.391409874,-0.1855448484,-0.01725643501,0.1693574041,eating
1.72E+18,6.313591064,-0.3296937943,0.280577302,-0.3706746101,-0.1653869003,-0.02641914412,0.1516428292,eating
1.72E+18,6.323581299,-0.2994937897,0.4104468822,-0.3933849335,-0.1543916464,-0.07162184268,0.1363716573,eating
1.72E+18,6.333571289,-0.3453187943,0.4612363577,-0.3368182182,-0.148894012,-0.1394258887,0.1052184403,eating
1.72E+18,6.343561523,-0.3176813126,0.4767332673,-0.335919857,-0.1507265568,-0.2212794125,0.05696150661,eating
1.72E+18,6.353551514,-0.2102851868,0.4269590378,-0.2683343887,-0.1653869003,-0.2945810854,0.01603474095,eating
1.72E+18,6.363541748,0.01369380951,0.3649557829,-0.1238884926,-0.1904316396,-0.3544441164,-0.005344913341,eating
1.72E+18,6.373531982,0.2264122963,0.2794053555,0.04534196854,-0.2240282297,-0.4033119082,-0.00900999736,eating
1.72E+18,6.383521973,0.4114713669,0.1832667589,0.1598334312,-0.2594573796,-0.4259132445,0.006872031838,eating
1.72E+18,6.393512207,0.4505982399,0.1355805397,0.1613278389,-0.2710634768,-0.3965925872,0.0227540601,eating
1.72E+18,6.403502441,0.5221748352,0.04209518433,0.1015911102,-0.2478512824,-0.3159607351,0.01908897609,eating
1.72E+18,6.413492432,0.5867872238,-0.01874089241,0.05123615265,-0.2044811249,-0.2194468826,0.008704573847,eating
1.72E+18,6.423482666,0.7626109123,-0.00998032093,0.2453398705,-0.1647760421,-0.1418692768,0.01298050396,eating
1.72E+18,6.433472656,0.9909753799,0.07794678211,0.4240698814,-0.1458397806,-0.1174353883,0.0282516852,eating
1.72E+18,6.443462891,1.232551575,0.1445794106,0.6389493942,-0.1592784226,-0.1779092699,0.04352286831,eating
1.72E+18,6.453453125,1.521817207,0.1872045994,0.8557224274,-0.2057028115,-0.3190149665,0.06429167092,eating
1.72E+18,6.463443115,1.817474365,0.2699925303,1.00844717,-0.2728960216,-0.5187620521,0.1039967462,eating
1.72E+18,6.47343335,2.111382008,0.3146437407,1.12493515,-0.3431434333,-0.7380561829,0.1675248593,eating
1.72E+18,6.483423584,2.456253052,0.3266478181,1.381947041,-0.4176668227,-0.9255862832,0.253654331,eating
1.72E+18,6.493413574,2.760967255,0.3925914764,1.728905678,-0.4970769584,-1.0434798,0.3636068404,eating
1.72E+18,6.503403809,3.05049324,0.3679293394,1.913518906,-0.5630484819,-1.074022174,0.4698942602,eating
1.72E+18,6.513393799,3.377340794,0.2297542095,1.89010334,-0.6021426916,-1.004996419,0.5590779781,eating
1.72E+18,6.523384033,3.640865803,0.09070849419,1.820915222,-0.6094728708,-0.8706100583,0.6482616663,eating
1.72E+18,6.533374268,3.953904152,0.02996623516,1.772969723,-0.6009209752,-0.7747070193,0.7533273697,eating
1.72E+18,6.543364258,4.279708862,0.008214950562,1.75365448,-0.6113054156,-0.791810751,0.8907679915,eating
1.72E+18,6.553354492,4.539518356,-0.07985240221,1.731989861,-0.6522321701,-0.9286405444,1.073411345,eating
1.72E+18,6.563344727,4.639840603,-0.05963778496,1.723201752,-0.704230547,-1.139993668,1.284764528,eating
1.72E+18,6.573334717,4.596535206,0.04975007474,1.582447052,-0.744546473,-1.350125194,1.472905397,eating
1.72E+18,6.583324951,4.584537029,0.04422331601,1.353826523,-0.7756996751,-1.518718958,1.61340034,eating
1.72E+18,6.593315186,4.494329929,-0.1262227744,1.193115234,-0.8007444143,-1.651883721,1.730682969,eating
1.72E+18,6.603305176,4.531558514,-0.1206418425,1.342573166,-0.834951818,-1.775885701,1.860793471,eating
1.72E+18,6.61329541,4.680431366,-0.09944611788,1.715381622,-0.9161945581,-1.874232054,2.016559601,eating
1.72E+18,6.6232854,4.707007408,-0.2210616469,2.02983284,-1.036531448,-1.935927629,2.180342913,eating
1.72E+18,6.633275635,4.595590115,-0.1993343234,2.091679573,-1.152592421,-1.939592719,2.330000401,eating
1.72E+18,6.643265869,4.41105032,-0.3348552585,1.938160896,-1.225894094,-1.882784009,2.454002619,eating
1.72E+18,6.653255859,4.210018635,-0.4535726905,1.734704018,-1.250327945,-1.762447,2.539521217,eating
1.72E+18,6.663246094,4.101639748,-0.5348325968,1.58117485,-1.255825639,-1.640888453,2.579837084,eating
1.72E+18,6.673236328,4.206023693,-0.6072069407,1.308196068,-1.265599132,-1.5602566,2.612211943,eating
1.72E+18,6.683226318,4.245942116,-0.8809695244,0.8764781952,-1.286368012,-1.63477993,2.69101119,eating
1.72E+18,6.693216553,4.372857094,-0.9538769722,0.4399986267,-1.305304289,-1.961583257,2.848609924,eating
1.72E+18,6.703206543,4.166109085,-1.067100406,-0.1736803055,-1.299195766,-2.423383713,3.042248487,eating
1.72E+18,6.713196777,3.989175081,-1.138770938,-0.7080965042,-1.280870318,-2.905418634,3.188241005,eating
1.72E+18,6.723187012,4.153642654,-1.438395262,0.2447099686,-1.374329925,-3.267040253,3.304301977,eating
1.72E+18,6.733177002,4.856599331,-1.47075963,1.743652344,-1.688305497,-3.450905323,3.449072599,eating
1.72E+18,6.743167236,5.240966797,-1.576060534,2.453092575,-2.074360847,-3.450905323,3.623164177,eating
1.72E+18,6.753157471,5.347843647,-2.015130997,2.253364563,-2.337025166,-3.185797453,3.788092852,eating
1.72E+18,6.763147461,5.20915699,-2.714249134,1.554434776,-2.424987316,-2.729494572,3.914538383,eating
1.72E+18,6.773137695,4.725708961,-3.320596457,0.7112092972,-2.37734127,-2.240129709,4.012884617,eating
1.72E+18,6.78312793,4.141769886,-3.538445473,-0.01361751556,-2.277773142,-1.832083583,4.106955051,eating
1.72E+18,6.79311792,3.583968639,-3.633178711,-0.4710206985,-2.197751999,-1.607291818,4.206523418,eating
1.72E+18,6.803108154,2.840045452,-3.553604841,-0.5303134918,-2.163544655,-1.536433578,4.282268524,eating
1.72E+18,6.813098145,2.421107769,-2.656325817,-1.121221066,-2.148884296,-1.513832211,4.321362495,eating
1.72E+18,6.823088379,1.184290767,-2.723753452,-1.053154469,-2.175761461,-1.580414534,4.255391121,eating
1.72E+18,6.833078613,0.6048017144,-2.772200346,-1.790840626,-2.216688395,-1.628671527,4.048313618,eating
1.72E+18,6.843068604,0.3069067001,-2.800109148,-2.495497704,-2.241122246,-1.629282355,3.776486874,eating
1.72E+18,6.853058838,0.2194570303,-3.302333593,-2.69803524,-2.257004261,-1.6030159,3.546808243,eating
1.72E+18,6.863049072,0.4812483788,-3.954185009,-2.599994659,-2.297320127,-1.554148197,3.426471233,eating
1.72E+18,6.873039063,0.8938155174,-4.39631176,-2.490088463,-2.357794046,-1.523605824,3.430747271,eating
1.72E+18,6.883029297,0.9319853783,-4.723430634,-2.141309738,-2.432928324,-1.482068181,3.510157347,eating
1.72E+18,6.893019287,0.4119288921,-4.695420265,-1.905232906,-2.519057751,-1.358066201,3.561468601,eating
1.72E+18,6.903009521,-0.129114151,-4.019292831,-2.044707298,-2.600911379,-1.185807228,3.522374392,eating
1.72E+18,6.912999756,-0.7696096897,-3.376166105,-2.379499912,-2.674823761,-0.9988879561,3.376992702,eating
1.72E+18,6.922989746,-1.488934994,-3.468066454,-2.871278286,-2.702922821,-0.7802046537,3.120436907,eating
1.72E+18,6.93297998,-2.125263691,-4.014050007,-3.292310715,-2.633897066,-0.5719057322,2.750874281,eating
1.72E+18,6.942970215,-2.175361633,-4.002664566,-3.812886715,-2.432928324,-0.3428380191,2.311675072,eating
1.72E+18,6.952960205,-1.707411289,-4.072465897,-4.128816605,-2.15438199,-0.1553079188,1.905385256,eating
1.72E+18,6.962950439,-1.006369114,-4.410558701,-4.077441216,-1.889885068,-0.04046862945,1.66654408,eating
1.72E+18,6.97294043,-0.3039135933,-4.888951778,-3.115378857,-1.745114207,-0.03497100621,1.639666796,eating
1.72E+18,6.982930664,0.1579370499,-5.039614677,-2.092685461,-1.726788878,-0.173633337,1.77283144,eating
1.72E+18,6.992920898,0.06566238403,-4.770997047,-1.474951267,-1.76527226,-0.3403946459,1.944479585,eating
1.72E+18,7.002910889,-0.2729372978,-4.5247612,-1.279466152,-1.795203686,-0.4314108789,2.014726877,eating
1.72E+18,7.012901123,-0.5921573639,-4.074276447,-1.512237072,-1.770159006,-0.4472928941,1.965248346,eating
1.72E+18,7.022891357,-1.022560596,-3.690247774,-1.712585211,-1.66631496,-0.3501681983,1.83635962,eating
1.72E+18,7.032881348,-1.069571972,-3.380484343,-1.843420982,-1.519100785,-0.2005106062,1.670209169,eating
1.72E+18,7.042871582,-1.080795288,-3.193703175,-1.57683301,-1.360891342,0.0004581354442,1.496728539,eating
1.72E+18,7.052861816,-0.3796839714,-2.969825268,-1.306517839,-1.210012078,0.2222720534,1.347681761,eating
1.72E+18,7.062851807,0.1372351646,-3.429468393,-0.7320976257,-1.08173418,0.3047364354,1.246891975,eating
1.72E+18,7.072842041,0.5490832329,-3.493899345,-0.6090092659,-0.9742250443,0.2833567858,1.213906169,eating
1.72E+18,7.082832031,0.5880117416,-3.325863123,-0.6361541748,-0.8844304681,0.2143310308,1.251167893,eating
1.72E+18,7.092822266,0.2571415901,-3.019018173,-0.511806488,-0.8080745935,0.1117086932,1.300035715,eating
1.72E+18,7.1028125,-0.2981643677,-2.461311817,-0.3249063492,-0.7616502047,-0.03558185324,1.293927193,eating
1.72E+18,7.11280249,-0.9161171913,-2.00082159,-0.04902887344,-0.7598176599,-0.140036732,1.224290609,eating
1.72E+18,7.122792969,-1.32249403,-1.61834383,0.1327462196,-0.7775322199,-0.1608055383,1.091125965,eating
1.72E+18,7.132783203,-1.614915371,-1.457628727,-0.001623630524,-0.7750887871,-0.1186570823,0.8974873424,eating
1.72E+18,7.142772949,-2.119456768,-1.396856308,-0.5243229866,-0.6969003677,0.02855710872,0.6445965767,eating
1.72E+18,7.152763184,-2.68727684,-1.323531628,-1.423548222,-0.503185451,0.2778591514,0.3513898849,eating
1.72E+18,7.162753418,-3.369956493,-1.359111786,-2.327670813,-0.2240282297,0.5936672091,0.04352286831,eating
1.72E+18,7.172743652,-3.284221172,-1.444909096,-2.490744829,0.02336490713,0.8141830564,-0.2240282297,eating
1.72E+18,7.182733887,-2.028327942,-1.787904263,-1.926316261,0.09972081333,0.6914027333,-0.3156553209,eating
1.72E+18,7.192723877,-1.129015446,-2.094806433,-1.779129744,0.03802524135,0.3297811747,-0.2008160353,eating
1.72E+18,7.202713867,-0.6621565819,-2.258910418,-1.930980682,-0.009620844387,-0.05146388337,0.01114796288,eating
1.72E+18,7.212704346,-0.4787445068,-2.180479527,-1.873990774,0.03802524135,-0.3800997138,0.1834068894,eating
1.72E+18,7.222694336,-0.4370903969,-1.978146076,-1.251354933,0.1204896197,-0.5676298141,0.2719797492,eating
1.72E+18,7.23268457,-0.3232574463,-1.578338146,-0.7361445427,0.187071979,-0.6116108298,0.2927485406,eating
1.72E+18,7.242674805,-0.2083220482,-1.147332191,-0.1795682907,0.24693501,-0.5792359114,0.26464957,eating
1.72E+18,7.252664795,-0.2168769836,-0.5171861649,0.3116092682,0.2793098986,-0.5352548957,0.19562383,eating
1.72E+18,7.262655029,-0.267619133,-0.1340618134,0.4876875877,0.2652604282,-0.465007484,0.1009425074,eating
1.72E+18,7.27264502,-0.1555538177,-0.1065168381,0.6777448654,0.2273878902,-0.3929274976,-0.002290677279,eating
1.72E+18,7.282635254,0.000617980957,-0.06850719452,0.813603878,0.2029540092,-0.3141281903,-0.08108997345,eating
1.72E+18,7.292625488,0.06492805481,-0.1735501289,0.7880086899,0.2133384049,-0.1931804419,-0.1207950488,eating
1.72E+18,7.302615479,0.1604752541,-0.2178144455,0.7450451851,0.251210928,-0.06551336497,-0.1360662282,eating
1.72E+18,7.312605713,0.1751327515,-0.1893277168,0.7573847771,0.280531615,0.01695101149,-0.1427855492,eating
1.72E+18,7.322595947,0.1121463776,-0.02989912033,0.8306660652,0.2695363462,0.04443913698,-0.1409530044,eating
1.72E+18,7.332585938,0.1414232254,0.1413578987,0.934442997,0.2188360244,0.02000524849,-0.1372879148,eating
1.72E+18,7.342576172,0.08122158051,0.1354794502,0.8571529388,0.1638597846,-0.05512896553,-0.1342336833,eating
1.72E+18,7.352566162,-0.0418009758,0.1429524422,0.6288275719,0.1320957243,-0.1278197914,-0.1262926757,eating
1.72E+18,7.362556396,-0.1285223961,0.124610424,0.3609499931,0.1265980899,-0.1681357026,-0.1146865711,eating
1.72E+18,7.372546631,-0.1559958458,0.02841663361,0.1642184258,0.1394258887,-0.1986780763,-0.1097997949,eating
1.72E+18,7.382536621,-0.1859641075,-0.05736112595,-0.06799507141,0.1577513069,-0.2499892414,-0.113464877,eating
1.72E+18,7.392526855,-0.213432312,-0.09536075592,-0.2268528938,0.1638597846,-0.3104631305,-0.1207950488,eating
1.72E+18,7.40251709,-0.1885914803,-0.1655573845,-0.4406642914,0.1595838517,-0.3746020794,-0.1366770715,eating
1.72E+18,7.41250708,-0.1619749069,-0.3374323845,-0.5659213066,0.1589729935,-0.4430169761,-0.1598892659,eating
1.72E+18,7.422497314,-0.286796093,-0.5418972969,-0.6657466888,0.1663031727,-0.4680617154,-0.1953184158,eating
1.72E+18,7.432487305,-0.4599294662,-0.6432170868,-0.9132926464,0.1980672181,-0.4222481549,-0.25579229,eating
1.72E+18,7.442477539,-0.5141167641,-0.8950839043,-1.098691463,0.2560977042,-0.3526115716,-0.3400892019,eating
1.72E+18,7.452467773,-0.5259065628,-1.08652401,-1.258253813,0.3220692277,-0.2854183912,-0.4237752855,eating
1.72E+18,7.462457764,-0.5061898232,-1.3651824,-1.424531698,0.3770454824,-0.2237228155,-0.491579324,eating
1.72E+18,7.472447998,-0.5237569809,-1.6279006,-1.439348221,0.4222481549,-0.1620272398,-0.5496098399,eating
1.72E+18,7.482438232,-0.6932163239,-1.916005373,-1.508422136,0.4686725736,-0.06429167092,-0.621078968,eating
1.72E+18,7.492428223,-0.8072290421,-2.273626328,-1.583971739,0.5218162537,0.06772769243,-0.7195017338,eating
1.72E+18,7.502418457,-0.9440236092,-2.622369766,-1.767189503,0.5883986354,0.2033357769,-0.8416711688,eating
1.72E+18,7.512408691,-1.030618191,-2.78503108,-2.008835077,0.6726955175,0.3438306451,-0.975446701,eating
1.72E+18,7.522398682,-1.120743275,-2.993201017,-2.242697716,0.7710419297,0.4873797596,-1.120217562,eating
1.72E+18,7.532388916,-1.183262348,-3.136650562,-2.362467051,0.8718317747,0.6119925976,-1.273540139,eating
1.72E+18,7.542378906,-1.336739063,-3.225317001,-2.509157181,0.9726215601,0.7384379506,-1.443966508,eating
1.72E+18,7.552369141,-1.489739418,-3.305286169,-2.670313835,1.07157886,0.8648833632,-1.639437675,eating
1.72E+18,7.562359375,-1.634592533,-3.455443621,-2.85985136,1.171757698,0.9907178879,-1.858121037,eating
1.72E+18,7.572349365,-1.65672636,-3.696210623,-2.968565702,1.270714998,1.09639442,-2.085356236,eating
